{'cordi': [{0: 'JP-354', 1: 'BL-196', 2: 'SK-009', 3: 'SE-148'}, {0: 'JP-354', 1: 'BL-113', 2: 'SK-009', 3: 'SE-150'}, {0: 'JP-354', 1: 'BL-113', 2: 'SK-009', 3: 'SE-150'}]}
{'cordi': [{0: 'JK-076', 1: 'SH-073', 2: 'PT-265', 3: 'SE-149'}, {0: 'JK-103', 1: 'SH-073', 2: 'PT-265', 3: 'SE-149'}, {0: 'JK-103', 1: 'SH-073', 2: 'PT-265', 3: 'SE-149'}]}
{'cordi': [{1: 'SH-004', 2: 'SK-193', 3: 'SE-074', 0: 'NONE-OUTER'}, {1: 'SH-004', 2: 'SK-175', 3: 'SE-074', 0: 'NONE-OUTER'}, {1: 'SH-004', 2: 'SK-120', 3: 'SE-074', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'CT-214', 2: 'OP-177', 3: 'SE-226', 1: 'NONE-TOP'}, {0: 'CD-232', 2: 'OP-177', 3: 'SE-226', 1: 'NONE-TOP'}, {0: 'CD-112', 2: 'OP-177', 3: 'SE-218', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-228', 1: 'BL-073', 2: 'PT-211', 3: 'SE-115'}, {0: 'CT-228', 1: 'BL-073', 2: 'PT-203', 3: 'SE-115'}, {0: 'CT-228', 1: 'BL-073', 2: 'PT-203', 3: 'SE-115'}]}
{'cordi': [{0: 'CD-241', 1: 'SH-075', 2: 'SK-250', 3: 'SE-147'}, {0: 'CD-241', 1: 'BL-072', 2: 'SK-250', 3: 'SE-145'}, {0: 'CD-241', 1: 'BL-072', 2: 'SK-250', 3: 'SE-145'}]}
{'cordi': [{1: 'BL-143', 2: 'OP-196', 3: 'SE-020', 0: 'NONE-OUTER'}, {1: 'BL-143', 2: 'OP-169', 3: 'SE-020', 0: 'NONE-OUTER'}, {1: 'BL-323', 2: 'OP-169', 3: 'SE-020', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'CT-005', 1: 'SH-001', 2: 'PT-002', 3: 'SE-039'}, {0: 'CT-005', 1: 'SH-036', 2: 'PT-002', 3: 'SE-039'}, {0: 'CT-005', 1: 'SH-036', 2: 'SK-272', 3: 'SE-039'}]}
{'cordi': [{1: 'BL-134', 2: 'SK-175', 3: 'SE-152', 0: 'NONE-OUTER'}, {1: 'BL-134', 2: 'SK-175', 3: 'SE-150', 0: 'NONE-OUTER'}, {1: 'BL-134', 2: 'SK-038', 3: 'SE-225', 0: 'NONE-OUTER'}]}
{'cordi': [{1: 'SH-055', 2: 'PT-018', 3: 'SE-229', 0: 'NONE-OUTER'}, {1: 'BL-016', 2: 'PT-018', 3: 'SE-229', 0: 'NONE-OUTER'}, {1: 'KN-395', 2: 'PT-018', 3: 'SE-229', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'CT-031', 2: 'OP-178', 3: 'SE-152', 1: 'NONE-TOP'}, {0: 'CT-231', 2: 'OP-178', 3: 'SE-217', 1: 'NONE-TOP'}, {0: 'CT-359', 2: 'OP-178', 3: 'SE-217', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-388', 1: 'SH-073', 2: 'PT-265', 3: 'SE-169'}, {0: 'JK-388', 1: 'SH-073', 2: 'PT-279', 3: 'SE-029'}, {0: 'JK-388', 1: 'SH-073', 2: 'SK-297', 3: 'SE-273'}]}
{'cordi': [{1: 'BL-143', 2: 'SK-218', 3: 'SE-228', 0: 'NONE-OUTER'}, {1: 'BL-146', 2: 'SK-218', 3: 'SE-228', 0: 'NONE-OUTER'}, {1: 'BL-146', 2: 'SK-218', 3: 'SE-228', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-261', 2: 'OP-190', 3: 'SE-006', 1: 'NONE-TOP'}, {0: 'JK-261', 2: 'OP-057', 3: 'SE-006', 1: 'NONE-TOP'}, {0: 'CT-535', 2: 'OP-057', 3: 'SE-150', 1: 'NONE-TOP'}]}
{'cordi': [{1: 'SW-099', 2: 'SK-193', 3: 'SE-157', 0: 'NONE-OUTER'}, {1: 'SW-099', 2: 'SK-146', 3: 'SE-157', 0: 'NONE-OUTER'}, {1: 'SW-099', 2: 'SK-142', 3: 'SE-157', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-396', 1: 'SH-184', 2: 'PT-267', 3: 'SE-017'}, {0: 'JK-110', 1: 'SH-184', 2: 'PT-267', 3: 'SE-017'}, {0: 'JP-368', 1: 'SH-184', 2: 'SK-533', 3: 'SE-117'}]}
{'cordi': [{0: 'VT-088', 1: 'SH-057', 2: 'SK-340', 3: 'SE-215'}, {0: 'VT-041', 1: 'SW-113', 2: 'SK-340', 3: 'SE-215'}, {0: 'VT-041', 1: 'SW-113', 2: 'SK-344', 3: 'SE-215'}]}
{'cordi': [{0: 'JK-156', 1: 'SH-073', 2: 'SK-204', 3: 'SE-026'}, {0: 'JK-091', 1: 'SH-073', 2: 'SK-204', 3: 'SE-015'}, {0: 'JK-091', 1: 'SH-073', 2: 'SK-204', 3: 'SE-015'}]}
{'cordi': [{0: 'JK-364', 2: 'OP-028', 3: 'SE-082', 1: 'NONE-TOP'}, {0: 'JK-105', 2: 'OP-134', 3: 'SE-082', 1: 'NONE-TOP'}, {0: 'CT-007', 2: 'OP-134', 3: 'SE-082', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-100', 1: 'SW-115', 2: 'SK-281', 3: 'SE-017'}, {0: 'CT-005', 1: 'SW-115', 2: 'SK-281', 3: 'SE-232'}, {0: 'CT-005', 1: 'SW-115', 2: 'SK-281', 3: 'SE-232'}]}
{'cordi': [{1: 'SH-001', 2: 'PT-010', 3: 'SE-097', 0: 'NONE-OUTER'}, {1: 'KN-395', 2: 'PT-010', 3: 'SE-097', 0: 'NONE-OUTER'}, {1: 'KN-395', 2: 'SK-272', 3: 'SE-097', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-182', 2: 'OP-097', 3: 'SE-085', 1: 'NONE-TOP'}, {0: 'JK-182', 2: 'OP-122', 3: 'SE-085', 1: 'NONE-TOP'}, {0: 'JK-182', 2: 'OP-126', 3: 'SE-273', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-420', 1: 'BL-130', 2: 'SK-207', 3: 'SE-018'}, {0: 'JK-088', 1: 'BL-130', 2: 'SK-261', 3: 'SE-018'}, {0: 'JK-088', 1: 'BL-130', 2: 'SK-261', 3: 'SE-018'}]}
{'cordi': [{1: 'SH-108', 2: 'PT-021', 3: 'SE-039', 0: 'NONE-OUTER'}, {1: 'SH-108', 2: 'PT-002', 3: 'SE-039', 0: 'NONE-OUTER'}, {1: 'SH-108', 2: 'SK-272', 3: 'SE-039', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'CT-210', 1: 'SW-117', 2: 'PT-416', 3: 'SE-006'}, {0: 'CT-210', 1: 'SW-123', 2: 'PT-208', 3: 'SE-006'}, {0: 'CT-210', 1: 'SW-123', 2: 'PT-208', 3: 'SE-150'}]}
{'cordi': [{0: 'JK-368', 1: 'KN-397', 2: 'SK-020', 3: 'SE-057'}, {0: 'JK-368', 1: 'KN-290', 2: 'PT-018', 3: 'SE-057'}, {0: 'JK-368', 1: 'KN-290', 2: 'PT-710', 3: 'SE-057'}]}
{'cordi': [{0: 'JK-261', 1: 'SH-062', 2: 'SK-248', 3: 'SE-080'}, {0: 'JK-408', 1: 'SH-062', 2: 'SK-248', 3: 'SE-086'}, {0: 'JK-408', 1: 'SH-062', 2: 'SK-252', 3: 'SE-086'}]}
{'cordi': [{1: 'KN-207', 2: 'PT-296', 3: 'SE-134', 0: 'NONE-OUTER'}, {1: 'SW-190', 2: 'PT-296', 3: 'SE-134', 0: 'NONE-OUTER'}, {1: 'SW-190', 2: 'PT-296', 3: 'SE-134', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'CD-232', 2: 'OP-177', 3: 'SE-144', 1: 'NONE-TOP'}, {0: 'CD-232', 2: 'OP-111', 3: 'SE-144', 1: 'NONE-TOP'}, {0: 'CD-112', 2: 'OP-127', 3: 'SE-144', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-164', 1: 'BL-122', 2: 'SK-133', 3: 'SE-015'}, {0: 'CD-094', 1: 'BL-122', 2: 'SK-133', 3: 'SE-097'}, {0: 'CD-094', 1: 'BL-122', 2: 'SK-133', 3: 'SE-097'}]}
{'cordi': [{0: 'CD-227', 1: 'BL-116', 2: 'PT-265', 3: 'SE-021'}, {0: 'CD-227', 1: 'BL-116', 2: 'PT-277', 3: 'SE-145'}, {0: 'CD-227', 1: 'BL-116', 2: 'PT-277', 3: 'SE-145'}]}
{'cordi': [{0: 'JK-002', 1: 'SH-156', 2: 'PT-018', 3: 'SE-011'}, {0: 'JK-002', 1: 'SH-042', 2: 'PT-018', 3: 'SE-011'}, {0: 'CT-072', 1: 'SH-042', 2: 'PT-710', 3: 'SE-011'}]}
{'cordi': [{0: 'JK-396', 1: 'BL-132', 2: 'SK-355', 3: 'SE-007'}, {0: 'JK-396', 1: 'KN-154', 2: 'SK-154', 3: 'SE-007'}, {0: 'JK-396', 1: 'KN-154', 2: 'SK-142', 3: 'SE-007'}]}
{'cordi': [{0: 'JK-364', 1: 'BL-127', 2: 'SK-156', 3: 'SE-162'}, {0: 'JK-364', 1: 'BL-127', 2: 'SK-249', 3: 'SE-146'}, {0: 'JK-364', 1: 'BL-127', 2: 'SK-413', 3: 'SE-146'}]}
{'cordi': [{0: 'CD-087', 1: 'BL-090', 2: 'SK-174', 3: 'SE-212'}, {0: 'CD-081', 1: 'BL-061', 2: 'SK-174', 3: 'SE-212'}, {0: 'CD-081', 1: 'BL-061', 2: 'SK-174', 3: 'SE-212'}]}
{'cordi': [{0: 'JK-013', 1: 'SH-073', 2: 'PT-265', 3: 'SE-026'}, {0: 'JK-013', 1: 'SH-073', 2: 'PT-268', 3: 'SE-009'}, {0: 'JK-013', 1: 'SH-073', 2: 'PT-268', 3: 'SE-009'}]}
{'cordi': [{1: 'BL-197', 2: 'SK-252', 3: 'SE-085', 0: 'NONE-OUTER'}, {1: 'BL-196', 2: 'SK-252', 3: 'SE-085', 0: 'NONE-OUTER'}, {1: 'BL-196', 2: 'SK-252', 3: 'SE-273', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-156', 2: 'OP-102', 3: 'SE-157', 1: 'NONE-TOP'}, {0: 'CD-241', 2: 'OP-102', 3: 'SE-157', 1: 'NONE-TOP'}, {0: 'CD-241', 2: 'SK-100', 3: 'SE-157', 1: 'NONE-TOP'}]}
{'cordi': [{1: 'SH-055', 2: 'PT-172', 3: 'SE-138', 0: 'NONE-OUTER'}, {1: 'BL-129', 2: 'PT-297', 3: 'SE-138', 0: 'NONE-OUTER'}, {1: 'BL-129', 2: 'PT-297', 3: 'SE-078', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'CT-111', 1: 'SW-263', 2: 'PT-266', 3: 'SE-028'}, {0: 'CT-111', 1: 'SH-037', 2: 'PT-266', 3: 'SE-017'}, {0: 'CT-111', 1: 'SH-037', 2: 'PT-266', 3: 'SE-117'}]}
{'cordi': [{0: 'JK-390', 2: 'OP-175', 3: 'SE-118', 1: 'NONE-TOP'}, {0: 'JK-416', 2: 'OP-175', 3: 'SE-118', 1: 'NONE-TOP'}, {0: 'JK-416', 2: 'OP-175', 3: 'SE-118', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-132', 2: 'OP-087', 3: 'SE-143', 1: 'NONE-TOP'}, {0: 'JK-396', 2: 'OP-188', 3: 'SE-143', 1: 'NONE-TOP'}, {0: 'JK-396', 2: 'OP-188', 3: 'SE-143', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-232', 1: 'SH-112', 2: 'PT-279', 3: 'SE-157'}, {0: 'JK-187', 1: 'SH-112', 2: 'PT-266', 3: 'SE-157'}, {0: 'JK-187', 1: 'SH-112', 2: 'PT-266', 3: 'SE-157'}]}
{'cordi': [{1: 'SH-150', 2: 'SK-351', 3: 'SE-086', 0: 'NONE-OUTER'}, {1: 'SH-150', 2: 'SK-154', 3: 'SE-229', 0: 'NONE-OUTER'}, {1: 'SH-150', 2: 'SK-142', 3: 'SE-229', 0: 'NONE-OUTER'}]}
{'cordi': [{1: 'SH-116', 2: 'PT-018', 3: 'SE-153', 0: 'NONE-OUTER'}, {1: 'SH-116', 2: 'PT-171', 3: 'SE-165', 0: 'NONE-OUTER'}, {1: 'SH-116', 2: 'OP-003', 3: 'SE-165', 0: 'NONE-OUTER'}]}
{'cordi': [{1: 'SH-042', 2: 'PT-296', 3: 'SE-194', 0: 'NONE-OUTER'}, {1: 'SH-042', 2: 'PT-010', 3: 'SE-002', 0: 'NONE-OUTER'}, {1: 'SH-042', 2: 'SK-272', 3: 'SE-002', 0: 'NONE-OUTER'}]}
{'cordi': [{1: 'SH-092', 2: 'OP-130', 3: 'SE-152', 0: 'NONE-OUTER'}, {1: 'SH-092', 2: 'OP-127', 3: 'SE-026', 0: 'NONE-OUTER'}, {1: 'SH-092', 2: 'OP-127', 3: 'SE-026', 0: 'NONE-OUTER'}]}
{'cordi': [{1: 'KN-207', 2: 'PT-171', 3: 'SE-054', 0: 'NONE-OUTER'}, {1: 'KN-207', 2: 'PT-002', 3: 'SE-136', 0: 'NONE-OUTER'}, {1: 'KN-207', 2: 'SK-272', 3: 'SE-136', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JP-042', 1: 'KN-395', 2: 'PT-121', 3: 'SE-021'}, {0: 'JP-354', 1: 'KN-395', 2: 'PT-295', 3: 'SE-255'}, {0: 'JP-354', 1: 'KN-395', 2: 'PT-379', 3: 'SE-255'}]}
{'cordi': [{1: 'BL-197', 2: 'SK-081', 3: 'SE-060', 0: 'NONE-OUTER'}, {1: 'BL-168', 2: 'SK-003', 3: 'SE-060', 0: 'NONE-OUTER'}, {1: 'BL-152', 2: 'SK-003', 3: 'SE-060', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-096', 2: 'OP-197', 3: 'SE-092', 1: 'NONE-TOP'}, {0: 'JK-096', 2: 'OP-068', 3: 'SE-092', 1: 'NONE-TOP'}, {0: 'JK-096', 2: 'PT-044', 3: 'SE-092', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-376', 1: 'BL-134', 2: 'PT-277', 3: 'SE-080'}, {0: 'JK-376', 1: 'SW-188', 2: 'PT-277', 3: 'SE-080'}, {0: 'JK-376', 1: 'SW-264', 2: 'PT-277', 3: 'SE-080'}]}
{'cordi': [{1: 'SH-156', 2: 'PT-278', 3: 'SE-057', 0: 'CD-084'}, {1: 'SH-156', 2: 'PT-267', 3: 'SE-057', 0: 'NONE-OUTER'}, {1: 'SH-156', 2: 'SK-533', 3: 'SE-057', 0: 'NONE-OUTER'}]}
{'cordi': [{0: 'JK-360', 1: 'SH-075', 2: 'SK-156', 3: 'SE-208'}, {0: 'JK-360', 1: 'SH-167', 2: 'SK-339', 3: 'SE-208'}, {0: 'JK-360', 1: 'SH-167', 2: 'SK-339', 3: 'SE-208'}]}
{'cordi': [{0: 'CD-141', 2: 'OP-149', 3: 'SE-023', 1: 'NONE-TOP'}, {0: 'CD-021', 2: 'OP-149', 3: 'SE-023', 1: 'NONE-TOP'}, {0: 'CD-021', 2: 'OP-149', 3: 'SE-023', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-103', 1: 'SH-146', 2: 'PT-268', 3: 'SE-174'}, {0: 'JK-103', 1: 'SH-062', 2: 'PT-268', 3: 'SE-124'}, {0: 'JK-103', 1: 'SH-062', 2: 'PT-268', 3: 'SE-124'}]}
{'cordi': [{0: 'JK-011', 1: 'BL-119', 2: 'PT-267', 3: 'SE-148'}, {0: 'JK-261', 1: 'BL-119', 2: 'PT-267', 3: 'SE-148'}, {0: 'JK-328', 1: 'BL-119', 2: 'PT-267', 3: 'SE-148'}]}
{'cordi': [{0: 'CT-162', 1: 'KN-154', 2: 'SK-355', 3: 'SE-092'}, {0: 'CT-006', 1: 'KN-154', 2: 'SK-355', 3: 'SE-092'}, {0: 'JK-430', 1: 'KN-154', 2: 'SK-355', 3: 'SE-092'}]}
{'cordi': [{0: 'CD-232', 1: 'SW-269', 2: 'SK-074', 3: 'SE-023'}, {0: 'CD-232', 1: 'SW-269', 2: 'SK-038', 3: 'SE-023'}, {0: 'CD-232', 1: 'SW-269', 2: 'SK-022', 3: 'SE-150'}]}
{'cordi': [{0: 'JK-394', 2: 'OP-182', 3: 'SE-143', 1: 'NONE-TOP'}, {0: 'JK-182', 2: 'OP-182', 3: 'SE-143', 1: 'NONE-TOP'}, {0: 'JK-077', 2: 'OP-182', 3: 'SE-143', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-408', 1: 'BL-143', 2: 'SK-248', 3: 'SE-228'}, {0: 'JK-408', 1: 'BL-074', 2: 'SK-248', 3: 'SE-228'}, {0: 'JK-408', 1: 'BL-254', 2: 'SK-252', 3: 'SE-228'}]}
{'cordi': [{0: 'CT-201', 1: 'SH-112', 2: 'SK-009', 3: 'SE-218'}, {0: 'CT-201', 1: 'BL-214', 2: 'SK-009', 3: 'SE-218'}, {0: 'CT-201', 1: 'SW-251', 2: 'SK-205', 3: 'SE-218'}]}
{'cordi': [{0: 'JK-240', 2: 'OP-061', 3: 'SE-020', 1: 'NONE-TOP'}, {0: 'CT-193', 2: 'OP-061', 3: 'SE-020', 1: 'NONE-TOP'}, {0: 'CT-250', 2: 'OP-061', 3: 'SE-020', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-200', 1: 'SH-073', 2: 'PT-208', 3: 'SE-007'}, {0: 'CT-200', 1: 'SH-183', 2: 'PT-208', 3: 'SE-007'}, {0: 'CT-200', 1: 'SW-269', 2: 'PT-208', 3: 'SE-007'}]}
{'cordi': [{0: 'JP-016', 1: 'KN-168', 2: 'PT-010', 3: 'SE-259'}, {0: 'JK-262', 1: 'KN-168', 2: 'PT-010', 3: 'SE-009'}, {0: 'JK-262', 1: 'KN-168', 2: 'SK-272', 3: 'SE-009'}]}
{'cordi': [{0: 'JK-242', 1: 'SW-115', 2: 'PT-277', 3: 'SE-006'}, {0: 'JK-242', 1: 'SW-263', 2: 'PT-277', 3: 'SE-006'}, {0: 'JK-230', 1: 'SW-091', 2: 'PT-277', 3: 'SE-006'}]}
{'cordi': [{0: 'CT-249', 1: 'BL-094', 2: 'OP-169', 3: 'SE-227'}, {0: 'CT-052', 1: 'BL-094', 2: 'OP-169', 3: 'SE-111'}, {0: 'CT-052', 1: 'BL-094', 2: 'OP-169', 3: 'SE-111'}]}
{'cordi': [{0: 'JK-412', 1: 'BL-069', 2: 'SK-060', 3: 'SE-218'}, {0: 'JK-103', 1: 'BL-069', 2: 'SK-060', 3: 'SE-218'}, {0: 'JK-045', 1: 'BL-069', 2: 'SK-060', 3: 'SE-117'}]}
{'cordi': [{0: 'JK-096', 1: 'SW-064', 2: 'SK-159', 3: 'SE-086'}, {0: 'JK-096', 1: 'SW-263', 2: 'SK-159', 3: 'SE-086'}, {0: 'JK-096', 1: 'BL-143', 2: 'SK-218', 3: 'SE-086'}]}
{'cordi': [{0: 'JK-408', 1: 'BL-127', 2: 'SK-256', 3: 'SE-228'}, {0: 'JK-408', 1: 'BL-127', 2: 'SK-256', 3: 'SE-212'}, {0: 'CT-001', 1: 'BL-127', 2: 'SK-256', 3: 'SE-156'}]}
{'cordi': [{0: 'CT-002', 1: 'BL-080', 2: 'PT-415', 3: 'SE-006'}, {0: 'CT-002', 1: 'BL-080', 2: 'PT-416', 3: 'SE-006'}, {0: 'CT-002', 1: 'BL-080', 2: 'SK-003', 3: 'SE-023'}]}
{'cordi': [{0: 'JK-420', 1: 'SW-136', 2: 'PT-279', 3: 'SE-021'}, {0: 'JK-246', 1: 'SW-136', 2: 'PT-279', 3: 'SE-021'}, {0: 'JK-246', 1: 'SW-136', 2: 'SK-297', 3: 'SE-041'}]}
{'cordi': [{0: 'JK-242', 1: 'SW-161', 2: 'PT-416', 3: 'SE-130'}, {0: 'JK-242', 1: 'SH-085', 2: 'PT-416', 3: 'SE-011'}, {0: 'JK-242', 1: 'SH-085', 2: 'PT-416', 3: 'SE-011'}]}
{'cordi': [{0: 'CT-230', 1: 'BL-082', 2: 'PT-268', 3: 'SE-235'}, {0: 'CT-250', 1: 'BL-082', 2: 'PT-268', 3: 'SE-215'}, {0: 'CT-250', 1: 'BL-082', 2: 'PT-268', 3: 'SE-215'}]}
{'cordi': [{0: 'JK-121', 1: 'SW-188', 2: 'PT-208', 3: 'SE-027'}, {0: 'JK-121', 1: 'SW-188', 2: 'PT-118', 3: 'SE-027'}, {0: 'JK-121', 1: 'SW-264', 2: 'PT-266', 3: 'SE-027'}]}
{'cordi': [{0: 'CT-189', 1: 'BL-143', 2: 'SK-222', 3: 'SE-086'}, {0: 'CT-069', 1: 'BL-143', 2: 'SK-222', 3: 'SE-086'}, {0: 'CT-069', 1: 'BL-323', 2: 'SK-290', 3: 'SE-086'}]}
{'cordi': [{0: 'CT-076', 2: 'OP-188', 3: 'SE-151', 1: 'NONE-TOP'}, {0: 'CT-076', 2: 'OP-103', 3: 'SE-034', 1: 'NONE-TOP'}, {0: 'CT-076', 2: 'SK-413', 3: 'SE-034', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-249', 2: 'OP-193', 3: 'SE-226', 1: 'NONE-TOP'}, {0: 'CT-249', 2: 'OP-192', 3: 'SE-226', 1: 'NONE-TOP'}, {0: 'CT-249', 2: 'OP-192', 3: 'SE-218', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-236', 1: 'SW-123', 2: 'SK-272', 3: 'SE-232'}, {0: 'JK-236', 1: 'SW-123', 2: 'PT-415', 3: 'SE-256'}, {0: 'JK-236', 1: 'SW-123', 2: 'PT-415', 3: 'SE-256'}]}
{'cordi': [{0: 'JK-408', 1: 'KN-397', 2: 'SK-351', 3: 'SE-080'}, {0: 'JK-409', 1: 'KN-397', 2: 'SK-351', 3: 'SE-149'}, {0: 'JK-409', 1: 'KN-397', 2: 'SK-351', 3: 'SE-149'}]}
{'cordi': [{0: 'JK-279', 1: 'BL-164', 2: 'SK-218', 3: 'SE-144'}, {0: 'JK-279', 1: 'BL-104', 2: 'SK-218', 3: 'SE-144'}, {0: 'JK-279', 1: 'BL-104', 2: 'SK-218', 3: 'SE-144'}]}
{'cordi': [{0: 'JK-377', 1: 'SH-183', 2: 'SK-340', 3: 'SE-006'}, {0: 'JK-377', 1: 'SH-089', 2: 'SK-340', 3: 'SE-006'}, {0: 'JK-081', 1: 'SH-089', 2: 'SK-344', 3: 'SE-150'}]}
{'cordi': [{0: 'CT-162', 2: 'OP-188', 3: 'SE-143', 1: 'NONE-TOP'}, {0: 'JK-009', 2: 'OP-188', 3: 'SE-143', 1: 'NONE-TOP'}, {0: 'JK-009', 2: 'OP-188', 3: 'SE-143', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'CT-123', 2: 'OP-178', 3: 'SE-214', 1: 'NONE-TOP'}, {0: 'JK-416', 2: 'OP-178', 3: 'SE-086', 1: 'NONE-TOP'}, {0: 'JK-416', 2: 'OP-178', 3: 'SE-086', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-396', 1: 'BL-116', 2: 'SK-222', 3: 'SE-228'}, {0: 'JK-396', 1: 'BL-116', 2: 'SK-154', 3: 'SE-007'}, {0: 'JK-396', 1: 'BL-116', 2: 'SK-142', 3: 'SE-007'}]}
{'cordi': [{0: 'JK-376', 2: 'OP-156', 3: 'SE-017', 1: 'NONE-TOP'}, {0: 'JK-316', 2: 'OP-111', 3: 'SE-017', 1: 'NONE-TOP'}, {0: 'JK-316', 2: 'OP-127', 3: 'SE-117', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-101', 1: 'SH-055', 2: 'PT-265', 3: 'SE-257'}, {0: 'JK-101', 1: 'KN-398', 2: 'PT-265', 3: 'SE-144'}, {0: 'JK-101', 1: 'KN-530', 2: 'PT-265', 3: 'SE-144'}]}
{'cordi': [{0: 'JK-001', 1: 'SH-184', 2: 'PT-118', 3: 'SE-021'}, {0: 'JK-242', 1: 'SH-184', 2: 'PT-118', 3: 'SE-021'}, {0: 'JK-242', 1: 'SH-184', 2: 'PT-266', 3: 'SE-041'}]}
{'cordi': [{0: 'JK-011', 1: 'SH-036', 2: 'PT-208', 3: 'SE-006'}, {0: 'JK-031', 1: 'SH-036', 2: 'PT-208', 3: 'SE-006'}, {0: 'JK-210', 1: 'SW-116', 2: 'PT-208', 3: 'SE-006'}]}
{'cordi': [{0: 'JK-240', 1: 'BL-082', 2: 'PT-265', 3: 'SE-142'}, {0: 'JK-088', 1: 'BL-119', 2: 'PT-267', 3: 'SE-017'}, {0: 'JK-396', 1: 'BL-198', 2: 'SK-349', 3: 'SE-143'}]}
{'cordi': [{0: 'JK-101', 1: 'BL-094', 2: 'PT-010', 3: 'SE-214'}, {0: 'JK-265', 1: 'BL-094', 2: 'PT-010', 3: 'SE-214'}, {0: 'JK-265', 1: 'BL-094', 2: 'SK-272', 3: 'SE-214'}]}
{'cordi': [{0: 'JK-243', 1: 'SW-127', 2: 'PT-268', 3: 'SE-006'}, {0: 'JK-243', 1: 'SW-127', 2: 'PT-268', 3: 'SE-144'}, {0: 'JK-243', 1: 'SW-127', 2: 'PT-268', 3: 'SE-144'}]}
{'cordi': [{0: 'CT-249', 1: 'SW-127', 2: 'SK-041', 3: 'SE-036'}, {0: 'CT-249', 1: 'SW-127', 2: 'SK-084', 3: 'SE-117'}, {0: 'CT-249', 1: 'SW-127', 2: 'SK-092', 3: 'SE-117'}]}
{'cordi': [{0: 'CT-230', 2: 'OP-170', 3: 'SE-006', 1: 'NONE-TOP'}, {0: 'CT-230', 2: 'OP-170', 3: 'SE-230', 1: 'NONE-TOP'}, {0: 'CT-340', 2: 'OP-170', 3: 'SE-023', 1: 'NONE-TOP'}]}
{'cordi': [{0: 'JK-413', 1: 'SW-113', 2: 'SK-265', 3: 'SE-007'}, {0: 'JK-413', 1: 'KN-182', 2: 'SK-062', 3: 'SE-007'}, {0: 'JK-413', 1: 'KN-182', 2: 'SK-062', 3: 'SE-007'}]}
{'cordi': [{0: 'JK-279', 1: 'SH-150', 2: 'PT-277', 3: 'SE-253'}, {0: 'JK-380', 1: 'SH-150', 2: 'PT-277', 3: 'SE-218'}, {0: 'JK-380', 1: 'SH-150', 2: 'PT-277', 3: 'SE-218'}]}
{'cordi': [{0: 'JK-213', 1: 'SW-064', 2: 'PT-010', 3: 'SE-257'}, {0: 'JK-100', 1: 'KN-009', 2: 'PT-010', 3: 'SE-047'}, {0: 'JK-100', 1: 'KN-009', 2: 'SK-272', 3: 'SE-047'}]}
{'cordi': [{0: 'CT-225', 1: 'SW-115', 2: 'PT-265', 3: 'SE-261'}, {0: 'CT-225', 1: 'SW-263', 2: 'PT-265', 3: 'SE-141'}, {0: 'CT-225', 1: 'SW-263', 2: 'PT-265', 3: 'SE-053'}]}
{'cordi': [{0: 'CD-003', 1: 'BL-142', 2: 'SK-084', 3: 'SE-087'}, {0: 'CD-003', 1: 'BL-142', 2: 'SK-262', 3: 'SE-087'}, {0: 'CD-003', 1: 'BL-142', 2: 'SK-044', 3: 'SE-087'}]}
{'cordi': [{0: 'CD-037', 2: 'OP-111', 3: 'SE-080', 1: 'NONE-TOP'}, {0: 'CD-105', 2: 'OP-111', 3: 'SE-080', 1: 'NONE-TOP'}, {0: 'JK-005', 2: 'OP-111', 3: 'SE-080', 1: 'NONE-TOP'}]}
